customernumber;date;salutation;title;domain;datecreated;newsletter;model;paymenttype;deliverytype;invoicepostcode;delivpostcode;voucher;advertisingdatacode;case;numberitems;gift;entry;points;shippingcosts;deliverydatepromised;deliverydatereal;weight;remi;cancel;used;w0;w1;w2;w3;w4;w5;w6;w7;w8;w9;w10;target90
45954;2008-09-24;1;0;9;2008-09-24;0;2;0;0;47; ;1; ;4;1;0;1;0;0;2008-09-26;2008-09-25;2;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
45956;2008-12-15;0;0;12;2008-12-15;0;1;0;0;23;23;0; ;3;3;0;0;0;0;2008-12-16;2008-12-17;1209;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0
45966;2008-08-25;0;0;1;2008-08-25;1;1;0;0;60; ;0; ;4;4;0;0;0;0;2008-08-27;2008-08-26;1480;0;0;2;2;2;0;0;0;0;0;0;0;0;0;1
45974;2008-12-01;0;0;9;2008-12-01;1;1;0;0;48; ;0; ;4;4;0;0;0;0;2008-12-02;2008-12-01;2200;0;0;0;3;1;0;0;0;0;0;0;0;0;0;0
45986;2008-12-15;0;0;11;2008-12-15;0;1;0;0;4; ;0; ;2;1;0;0;0;1;2008-12-17;2008-12-16;949;0;0;1;1;0;0;0;0;0;0;0;0;0;0;1
45988;2008-11-23;0;0;12;2008-11-23;1;1;0;0;81; ;0; ;3;1;0;0;0;0;2008-11-25;2008-11-24;895;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0
45997;2008-12-22;2;0;12;2008-12-22;0;1;3;0;40; ;0; ;3;1;0;0;0;1;2008-12-23;2008-12-23;128;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
46007;2008-06-04;1;0;3;2008-06-04;0;3;1;1;30; ;0; ;2;1;0;1;0;0;2008-06-05;2008-06-05;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
46012;2008-08-09;1;0;9;2008-08-09;0;1;3;0;30; ;0; ;5;6;0;0;0;0;2008-08-12;2008-08-11;1599;0;0;0;1;0;5;0;0;0;0;0;0;0;0;0
46013;2008-04-22;2;0;11;2008-04-22;0;1;1;1;58; ;0;BQ;5;1;0;0;0;0;2008-04-23;2008-04-23;293;0;0;0;6;0;0;0;0;0;0;0;0;0;0;0
46017;2008-12-17;0;0;3;2008-12-17;0;3;0;0;31; ;0; ;2;1;0;1;0;0;2008-12-18;2008-12-18;428;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
46019;2008-09-22;1;0;9;2008-09-22;1;2;1;1;44; ;0; ;5;1;0;1;0;0;2008-09-24;2008-09-24;911;0;0;0;2;0;0;0;0;0;0;0;0;0;0;1
46025;2008-12-19;0;0;8;2008-12-19;0;1;3;0;4; ;0; ;2;1;0;0;0;1;2009-01-02;2009-01-09;386;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
46028;2008-11-04;1;0;10;2008-11-04;0;1;3;0;72; ;0; ;3;1;0;0;0;0;2009-11-06;0000-00-00;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
46045;2008-05-14;2;0;12;2008-05-14;0;1;3;0;63; ;0; ;1;1;0;0;0;0;2008-05-15;0000-00-00;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
46053;2008-11-13;0;0;2;2008-11-13;0;3;0;0;59; ;0; ;4;4;0;1;0;0;2008-11-14;2008-11-13;1502;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0
46059;2008-10-21;1;0;9;2008-10-21;0;2;2;0;33; ;0; ;3;2;0;1;0;0;2008-10-23;2008-10-22;1008;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0
46069;2008-09-23;0;0;8;2008-09-23;1;1;1;1;99; ;0; ;5;5;0;0;0;0;2008-09-24;2008-09-23;810;0;0;0;1;1;0;0;3;0;0;0;0;0;0;0
46078;2008-08-18;0;0;4;2008-08-18;0;1;0;0;53; ;1; ;1;3;0;0;0;0;2008-08-20;2008-08-19;1676;0;0;2;1;2;0;0;0;0;0;0;0;0;0;0
46081;2008-11-05;0;0;2;2008-11-05;0;2;2;0;45; ;1; ;1;3;0;1;0;0;2008-11-07;2008-11-06;1095;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0
46082;2008-07-31;0;0;12;2008-07-31;0;1;3;0;80; ;0; ;5;3;0;0;0;1;2008-08-14;2008-08-16;333;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0
46091;2008-12-21;0;0;2;2008-12-21;0;1;0;0;59; ;0; ;3;2;0;0;0;0;2009-12-24;2009-01-03;636;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0
46096;2008-09-28;0;0;11;2008-09-28;0;1;0;0;53; ;1;AX;1;1;0;0;0;0;2008-09-30;0000-00-00;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1
46098;2008-12-18;1;0;9;2008-12-18;0;1;0;0;57;47;0; ;4;2;0;0;0;0;2008-12-22;2008-12-20;819;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0
46105;2008-05-22;0;0;9;2008-05-22;0;2;2;0;47; ;0; ;4;1;0;1;0;0;2008-05-23;2008-05-23;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
46107;2008-11-11;0;0;8;2008-11-11;0;1;0;0;74;74;0; ;4;1;0;0;0;0;2008-11-13;2008-11-12;2;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
46116;2008-11-17;0;0;9;2008-11-17;0;2;0;0;54; ;1; ;1;1;0;1;0;0;2008-11-19;2008-11-18;2;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
46118;2008-11-27;2;0;12;2008-11-27;0;1;2;0;76; ;0; ;2;1;0;0;0;1;2008-12-01;2008-11-28;502;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
46129;2008-12-10;1;0;12;2008-12-10;0;1;0;0;28; ;1; ;1;1;0;0;0;0;2008-12-12;0000-00-00;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
46130;2008-11-24;0;0;0;2008-11-24;1;1;0;0;54; ;0; ;3;2;0;0;0;0;2008-11-26;2008-11-25;761;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0
46137;2008-07-22;0;0;8;2008-07-18;0;1;2;0;92; ;0;BQ;3;1;0;0;0;1;2008-07-23;2008-07-23;746;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1
46139;2008-07-13;0;0;9;2008-07-13;0;2;0;0;46; ;1; ;2;3;0;1;0;0;2008-07-15;2008-07-14;1404;0;0;0;1;2;0;0;0;0;0;0;0;0;0;0
46141;2008-04-03;0;0;9;2008-04-03;0;2;2;0;45; ;1; ;1;1;0;1;0;0;2008-04-07;2008-04-04;2;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
46157;2008-08-14;0;0;9;2008-08-14;1;2;0;0;41; ;1; ;1;1;0;1;0;1;2008-08-18;2008-08-15;561;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
46163;2008-07-18;0;0;0;2008-07-18;0;1;0;0;38; ;0;BQ;3;3;0;0;0;0;2008-07-21;2008-07-18;1084;0;1;0;0;2;0;0;0;0;0;0;0;0;0;0
46164;2008-12-23;2;0;4;2008-12-23;0;1;0;0;59; ;0; ;2;1;0;0;0;1;2009-01-06;2009-01-08;519;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
46206;2008-05-14;2;0;12;2008-05-14;0;1;0;0;94; ;0;BQ;5;1;0;0;0;0;2009-05-18;2008-06-19;767;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0
46208;2008-04-20;0;0;9;2008-04-20;0;1;0;0;31; ;0; ;2;1;0;0;0;1;2009-04-23;0000-00-00;123;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
46211;2008-09-23;0;0;9;2008-09-23;0;3;1;1;55; ;0; ;4;3;0;1;0;0;2008-09-25;2008-09-25;1754;0;0;0;1;2;0;0;0;0;0;0;0;0;0;0
46212;2008-04-01;0;0;12;2008-04-01;1;1;0;0;49; ;0; ;2;1;0;0;0;1;2008-04-15;2008-04-04;186;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
46214;2008-06-14;1;0;8;2008-06-14;0;2;3;0;59; ;0; ;2;1;0;1;0;1;2008-06-17;2008-06-16;119;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
46216;2008-10-05;0;0;9;2008-10-05;0;1;0;0;12; ;0; ;1;1;0;0;0;0;2008-10-07;0000-00-00;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
46217;2008-10-27;1;0;12;2008-10-27;1;1;0;0;27; ;0; ;1;1;0;0;0;1;2008-10-28;2008-10-27;57;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1
46223;2008-11-23;0;0;8;2008-11-22;0;2;0;0;45; ;1; ;1;2;0;1;0;0;2008-11-25;2008-11-24;276;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0
46228;2008-12-28;0;0;4;2008-12-28;0;1;3;0;45; ;0;AB;2;1;0;0;0;0;2008-12-30;0000-00-00;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
46229;2008-09-19;0;0;2;2008-08-15;0;3;1;1;24; ;0; ;5;7;0;1;0;0;2008-10-02;2008-09-27;2133;0;0;0;4;2;0;0;0;0;0;0;0;0;1;0
46231;2008-09-20;0;0;12;2008-09-20;0;1;0;0;39; ;0; ;3;3;0;0;0;0;2008-09-23;0000-00-00;0;3;0;0;0;0;0;0;0;3;0;0;0;0;0;0
46232;2008-11-01;1;0;4;2008-11-01;1;1;0;0;36;55;0;CA;5;1;0;0;0;0;2008-11-04;2008-11-03;4;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
46245;2008-12-21;0;0;8;2008-12-21;0;1;1;1;27; ;0; ;3;1;0;0;0;0;2008-12-23;2008-12-23;556;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
46249;2008-12-08;0;0;4;2008-12-08;0;2;1;1;32; ;0; ;1;1;0;1;0;0;2008-12-10;2008-12-09;337;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
46250;2008-10-16;1;0;4;2008-10-16;1;1;3;0;10; ;0; ;3;4;0;0;0;0;2008-10-17;0000-00-00;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0
46264;2008-05-22;0;1;5;2008-05-22;0;3;1;1;77; ;0; ;1;1;0;1;0;0;2008-05-26;2008-05-23;223;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
46282;2008-10-06;0;0;0;2008-10-06;0;3;1;1;30; ;0; ;2;1;0;1;0;0;2008-10-21;2008-10-17;629;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
46283;2008-09-08;1;0;8;2008-07-16;0;2;0;0;47; ;0; ;4;1;0;1;0;0;2008-09-23;2008-10-25;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
46288;2008-12-04;0;0;8;2008-12-04;0;3;1;1;77; ;0; ;5;1;0;1;0;0;2008-12-18;2008-12-06;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
46296;2008-06-25;0;0;4;2008-06-25;0;1;0;0;61; ;0; ;4;3;0;0;0;0;2008-06-27;2008-06-26;1165;2;0;0;1;2;0;0;0;0;0;0;0;0;0;0
46298;2008-11-30;1;0;9;2008-11-30;0;3;2;0;93; ;0; ;4;1;0;1;0;0;2008-12-02;2008-12-01;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
46306;2008-04-12;1;0;4;2008-04-12;0;2;1;1;44; ;0; ;1;1;0;1;0;0;2008-04-28;2008-04-25;124;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1
46320;2008-08-02;1;0;12;2008-08-02;0;1;0;0;83; ;0;BQ;4;4;0;0;0;0;2008-08-05;2008-08-04;1250;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0
46324;2008-10-17;0;0;4;2008-10-17;0;3;1;1;55; ;0; ;5;3;0;1;0;0;2008-10-30;2008-11-15;1134;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0
46327;2008-06-12;0;0;11;2008-06-12;0;2;2;0;53; ;0; ;4;3;0;1;0;0;2008-06-13;2008-06-13;2260;0;0;0;1;0;0;0;0;0;0;0;0;2;0;0
46332;2008-06-26;0;0;12;2008-06-26;0;3;1;1;78; ;0; ;3;1;0;1;0;0;2008-06-27;2008-06-26;726;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
46345;2008-09-17;0;0;12;2008-09-17;0;1;2;0;88; ;0; ;5;5;0;0;0;0;2009-09-22;2008-09-25;1872;1;0;0;4;2;0;0;0;0;0;0;0;0;0;0
46356;2008-10-13;0;0;9;2008-10-13;0;2;1;1;52; ;0; ;4;1;0;1;0;0;2008-10-15;2008-10-14;708;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
46363;2008-07-14;0;0;3;2008-07-14;1;1;2;0;49;19;0; ;5;7;0;0;0;1;2008-07-15;2008-07-14;1925;0;0;0;4;1;0;0;0;0;0;0;0;2;0;0
46364;2008-06-07;0;0;8;2008-06-07;0;1;0;0;41; ;0; ;4;2;0;0;0;0;2008-06-24;2008-06-12;707;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0
46367;2008-04-27;1;0;11;2008-04-27;1;3;0;0;31; ;0; ;4;1;0;1;0;0;2008-04-29;2008-04-28;995;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
46368;2008-08-23;1;0;12;2008-08-23;1;1;2;0;30; ;1;AR;1;1;0;0;0;0;2008-08-26;0000-00-00;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
46375;2008-07-30;0;0;4;2008-07-30;0;3;1;1;26; ;0; ;3;2;0;1;0;0;2008-08-01;2008-07-31;659;0;0;0;0;0;1;0;0;0;0;0;0;1;0;1
46386;2008-08-02;0;0;4;2008-08-02;1;2;2;0;52; ;1; ;1;1;0;1;0;0;2009-08-05;0000-00-00;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
46390;2008-12-27;0;0;8;2008-12-27;0;1;2;0;24; ;0; ;5;6;0;0;0;0;2009-12-30;2009-03-13;1928;0;0;0;6;0;0;0;0;0;0;0;0;0;0;1
46391;2008-04-07;1;0;3;2008-04-07;0;3;2;0;44; ;0; ;4;1;0;1;0;0;2008-04-09;2008-04-08;2;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1
46414;2008-09-07;0;0;1;2008-09-07;0;1;1;1;24; ;0; ;2;1;0;0;0;0;2008-09-09;2008-09-09;645;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
46421;2008-12-15;0;0;4;2008-12-15;0;3;1;1;55; ;0; ;4;3;0;1;0;0;2008-12-17;2008-12-16;1667;0;0;0;0;0;0;0;0;0;0;0;0;3;0;1
46427;2008-11-19;1;0;0;2008-11-19;1;1;2;0;47; ;0; ;2;1;0;0;0;1;2008-11-21;2008-11-20;840;0;1;0;0;0;0;0;0;0;0;0;0;0;6;0
46433;2008-12-21;0;0;4;2008-12-21;0;3;1;1;78; ;0; ;1;1;0;1;0;0;2008-12-23;2008-12-22;212;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
46454;2008-04-16;0;0;9;2008-04-16;0;1;0;0;98; ;0; ;2;1;0;0;0;1;2008-04-17;2008-04-16;594;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
46461;2008-07-10;0;0;12;2008-07-10;0;1;1;1;87; ;0; ;3;2;0;0;0;0;2008-07-14;2008-07-11;795;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0
46465;2008-04-16;0;0;12;2008-04-16;0;2;0;0;46; ;0; ;4;2;0;1;0;0;2008-04-18;2008-04-17;1106;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0
46468;2008-09-23;1;0;2;2008-09-23;0;1;2;0;35; ;0; ;5;9;0;0;0;0;2008-09-25;2008-09-24;4586;0;0;0;9;0;0;0;0;0;0;0;0;0;0;0
46474;2008-04-10;0;0;12;2008-04-10;0;3;1;1;36; ;0; ;4;3;0;1;0;0;2008-04-14;2008-04-12;853;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0
46480;2008-06-22;2;0;0;2008-06-22;0;1;2;0;84; ;0; ;3;1;0;0;0;0;2009-06-24;2008-07-04;701;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
46482;2008-08-28;1;0;4;2008-08-28;0;3;1;1;30; ;0; ;5;1;0;1;0;0;2008-09-01;2008-08-29;690;0;0;0;0;0;5;0;0;0;0;0;0;0;0;0
46506;2008-08-20;1;0;12;2008-04-04;0;3;1;1;78; ;0; ;3;1;0;1;0;0;2008-08-22;2008-08-21;616;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
46507;2008-09-24;0;0;4;2008-09-24;0;3;0;0;30; ;0; ;4;3;0;1;0;0;2008-09-25;2008-09-24;1261;1;0;0;3;0;0;0;0;0;0;0;0;0;0;0
46523;2008-11-24;0;0;12;2008-11-24;0;1;0;0;65; ;0; ;4;1;0;0;0;0;2008-11-25;2008-11-24;306;1;0;0;0;0;0;0;0;0;0;0;0;0;2;1
46525;2008-08-03;1;0;9;2008-08-03;0;3;1;1;20; ;0; ;2;1;0;1;0;0;2008-08-05;2008-08-04;584;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
46526;2008-12-11;0;0;12;2008-12-11;0;1;0;0;22; ;0; ;4;1;0;0;0;0;2008-12-15;2008-12-12;404;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0
46542;2008-07-12;0;0;12;2008-07-12;0;3;1;1;42; ;0; ;4;4;0;1;0;0;2009-07-16;2008-08-09;1692;4;0;0;0;4;0;0;0;0;0;0;0;0;0;0
46545;2008-08-15;0;0;5;2008-08-15;0;1;1;1;32; ;0;BQ;2;1;0;0;0;0;2008-08-19;2008-08-23;261;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
46547;2008-09-28;0;0;8;2008-09-28;0;3;1;1;82; ;0; ;4;2;0;1;0;0;2008-09-30;2008-09-30;1546;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0
46550;2008-12-17;1;0;12;2008-12-17;0;3;1;1;79; ;0; ;1;1;0;1;0;0;2008-12-19;2008-12-18;156;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0
46555;2008-04-15;2;0;4;2008-04-15;0;2;0;0;44; ;0; ;2;1;0;1;0;1;2008-04-16;2008-04-16;202;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
46556;2008-09-10;1;0;12;2008-09-10;0;2;1;1;47; ;0; ;2;1;0;1;0;0;2008-09-24;2008-09-19;343;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
46567;2008-07-23;1;0;9;2008-07-23;0;1;1;1;22; ;0; ;3;1;0;0;0;0;2008-07-25;2008-07-24;302;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
46568;2008-09-21;1;0;4;2008-09-21;0;3;0;0;52; ;0;AQ;5;1;0;0;0;0;2008-09-23;2008-09-22;797;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0
46576;2008-12-08;1;1;8;2008-05-12;0;3;3;0;54; ;0;AQ;5;9;0;0;0;0;2008-12-23;2008-12-20;2087;0;0;0;2;0;0;0;7;0;0;0;0;0;0;0
46588;2008-06-14;2;0;4;2008-06-14;0;1;2;0;85; ;0; ;2;1;0;0;0;1;2009-06-17;0000-00-00;437;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
46590;2008-11-05;0;0;9;2008-11-05;0;3;1;1;78; ;0; ;1;1;0;1;0;0;2008-11-06;2008-11-05;237;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
46593;2008-12-10;0;0;4;2008-12-10;0;3;0;0;17; ;0; ;5;2;0;1;0;0;2008-12-12;2008-12-11;557;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0
46596;2008-08-30;0;0;9;2008-08-30;0;3;0;0;17; ;0; ;4;1;0;1;0;0;2008-09-02;2008-09-01;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
46614;2008-11-16;1;0;4;2008-11-16;0;1;2;0;45; ;0; ;2;3;0;0;0;0;2008-11-18;0000-00-00;0;3;0;0;0;0;0;0;0;3;0;0;0;0;0;1
46638;2008-09-25;1;0;8;2008-09-25;0;1;0;0;38; ;1;AX;1;1;0;0;0;0;2008-09-29;0000-00-00;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
46646;2008-09-10;1;0;8;2008-09-10;0;1;0;0;28; ;1;AR;1;1;0;0;0;0;2008-09-11;0000-00-00;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
46664;2008-04-17;0;0;9;2008-04-17;0;1;2;0;81; ;0; ;3;2;0;0;0;0;2008-04-21;2008-04-18;949;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0
46674;2008-08-03;0;0;4;2008-08-03;1;3;3;0;85; ;0; ;5;3;0;1;0;0;2008-08-05;2008-08-05;745;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0
46684;2008-11-09;1;0;8;2008-11-09;0;3;2;0;88; ;0; ;4;3;0;1;0;0;2008-11-11;2008-11-10;1155;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0
46690;2008-07-29;1;0;9;2008-07-29;0;1;0;0;40; ;0;AB;3;1;0;0;0;0;2008-07-30;2008-07-29;527;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0
46693;2008-06-06;1;0;12;2008-06-06;0;1;1;1;12; ;0; ;1;1;0;0;0;0;2008-06-09;2008-06-06;150;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
46694;2008-08-31;0;0;4;2008-08-31;0;1;0;0;66; ;1; ;1;1;0;0;0;0;2008-09-02;0000-00-00;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
46696;2008-08-27;0;0;5;2008-08-27;1;1;0;0;59; ;0;BQ;2;1;0;0;0;1;2008-09-10;2008-08-28;1;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0
46711;2008-11-25;1;0;3;2008-11-25;0;1;3;0;40; ;0;BZ;2;1;0;0;0;0;2008-11-27;0000-00-00;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
46715;2008-12-11;0;0;12;2008-12-11;0;1;3;0;81;82;0; ;4;1;0;0;0;0;2008-12-25;2009-01-15;446;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
46716;2008-07-21;0;0;5;2008-07-21;0;2;1;1;44; ;0; ;2;1;0;1;0;0;2008-07-23;2008-07-22;310;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
46717;2008-11-26;1;0;4;2008-11-26;0;1;2;0;58; ;1; ;4;3;0;0;0;0;2008-11-28;2008-11-27;2252;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0
46718;2008-06-23;0;0;4;2008-06-23;1;1;0;0;24; ;0; ;4;1;0;0;0;0;2008-06-25;2008-06-27;2;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
46721;2008-08-24;1;0;0;2008-08-24;1;1;2;0;54; ;0; ;1;1;0;0;0;0;2008-08-26;0000-00-00;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
46747;2008-07-13;0;0;12;2008-07-10;0;1;0;0;55; ;0; ;5;10;0;0;0;0;2009-07-15;2008-07-14;4038;0;1;0;3;0;6;0;0;0;0;0;0;0;0;0
46750;2008-12-15;0;0;8;2008-12-15;0;1;0;0;66; ;0; ;4;3;0;0;0;0;2008-12-17;2008-12-16;1077;0;0;0;2;1;0;0;0;0;0;0;0;0;0;0
46756;2008-05-20;1;0;4;2008-05-20;0;2;1;1;44; ;0; ;5;1;0;1;0;0;2008-06-03;2008-05-29;682;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
46765;2008-08-11;1;0;9;2008-08-11;0;3;0;0;25; ;0; ;3;5;0;1;0;0;2008-08-13;2008-08-12;864;0;0;0;4;1;0;0;0;0;0;0;0;0;0;0
46767;2008-11-22;0;0;9;2008-11-22;0;2;2;0;40; ;0; ;4;1;0;1;0;0;2008-11-25;2008-11-24;3;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1
46782;2008-08-24;1;0;12;2008-08-24;0;1;3;0;74; ;0; ;2;1;0;0;0;0;2008-08-26;0000-00-00;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
46784;2008-08-18;0;0;7;2008-08-18;0;3;0;0;87; ;0; ;4;2;0;1;0;0;2008-08-20;2008-08-19;837;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0
46806;2008-06-12;0;0;12;2008-06-12;0;2;1;1;45; ;0; ;2;1;0;1;0;0;2008-06-16;2008-06-13;454;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
46810;2008-12-15;1;0;8;2008-12-15;0;1;0;0;26; ;0; ;5;7;0;0;0;0;2008-12-16;2008-12-16;2736;0;0;0;1;3;0;0;0;0;0;1;0;0;2;0
46813;2008-12-10;1;0;0;2008-12-10;0;3;1;1;3; ;0; ;4;1;0;1;0;0;2008-12-24;2008-12-18;2;1;0;0;0;0;0;0;0;0;0;0;0;2;0;1
46821;2008-12-09;1;0;0;2008-12-09;1;1;2;0;87; ;0; ;4;1;0;0;0;0;2008-12-10;2008-12-09;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
46827;2008-06-21;0;0;9;2008-06-21;1;1;0;0;94; ;0; ;3;4;0;0;0;0;2008-06-24;2008-06-23;1192;0;0;0;3;1;0;0;0;0;0;0;0;0;0;0
46830;2008-09-22;2;0;12;2008-09-22;0;1;0;0;40; ;0;CA;1;1;0;0;0;1;2008-09-24;2008-09-23;116;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
46833;2008-07-07;1;0;4;2008-07-07;0;3;0;0;13; ;0; ;5;4;0;1;0;0;2008-07-09;2008-07-08;1940;0;0;0;0;0;4;0;0;0;0;0;0;0;0;1
46834;2008-12-26;1;0;4;2008-12-26;0;3;1;1;17; ;0; ;4;3;0;1;0;0;2009-01-12;2008-12-29;1176;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0
46846;2008-08-29;0;0;9;2008-08-29;0;1;2;0;63; ;0; ;3;2;0;0;0;0;2008-09-01;2008-08-29;667;0;1;0;1;0;0;0;0;0;0;0;0;0;0;1
46853;2008-11-26;1;0;8;2008-11-26;0;1;3;0;75; ;0; ;2;3;0;0;0;0;2008-11-28;0000-00-00;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0
46867;2008-05-29;2;0;9;2008-05-29;1;2;0;0;66; ;1; ;1;4;0;1;0;0;2008-06-02;2008-05-30;1489;0;0;0;0;3;0;0;0;0;0;0;0;1;0;0
46872;2008-11-05;1;0;8;2008-11-05;0;1;1;1;86; ;0;BQ;4;1;0;0;0;0;2008-11-07;2008-11-06;2;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
46897;2008-07-11;0;0;12;2008-07-11;0;1;2;0;22; ;0; ;4;2;0;0;0;0;2008-07-15;0000-00-00;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0
46900;2008-11-30;1;0;4;2008-11-30;0;1;2;0;35; ;0;CA;1;1;0;0;0;1;2008-12-15;2008-12-01;317;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
46905;2008-04-16;1;0;12;2008-04-16;0;1;2;0;28; ;0; ;2;1;0;0;0;1;2008-04-18;2008-04-17;230;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
46907;2008-08-11;0;0;1;2008-08-11;0;3;0;0;12; ;0; ;5;3;0;1;0;0;2009-08-14;2009-02-06;235;0;0;0;4;0;2;0;0;0;0;0;0;0;0;0
46925;2008-12-14;0;0;8;2008-12-14;0;2;0;0;63; ;1; ;1;3;0;1;0;0;2008-12-16;2008-12-16;1415;0;0;0;0;3;0;0;0;0;0;0;0;0;0;1
46932;2008-11-30;0;0;9;2008-11-30;0;2;0;0;33; ;1; ;1;3;0;1;0;0;2008-12-02;2008-12-01;1143;1;0;0;1;2;0;0;0;0;0;0;0;0;0;1
